Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
443,5018801,17,2090,851,0,122.9411764706,235.6826442985,2266,0,591.8666666667,820.5378781774,2185.3825246309,6.3760248713,161896.806451613,684563.574671309,3751655,0,5018801,313675.0625,942069.183999878,3751655,0,4059098,289935.571428571,1016588.3657065,3820735,3,352,308,3.3872632129,2.9887616584,0,2266,332.3636363636,616.9701582219,380652.176136364,0,1,0,342.75,2090,8192,8192,16,20,0.0,0,0,0.0,0,0,Normal Traffic
36063,4,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,10800000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,60,0,750000.0,0.0,6,31,12.25,12.5,156.25,0,0,1,16.33333333,43,31,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,50064,1,41,41,41,41.0,0.0,106,106,106.0,0.0,2936.241611,39.94886545,50064.0,0.0,50064,50064,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,19.97443273,19.97443273,41,106,62.66666667,37.5277675,1408.333333,0,0,0,94.0,41,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
443,95,2,12,6,6,6.0,0.0,0,0,0.0,0.0,126315.7895,21052.63158,95.0,0.0,95,95,95,95.0,0.0,95,95,0,0.0,0.0,0,0,40,0,21052.63158,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,16519,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,118923674,22,1740,435,0,79.09090909,171.7253924,746,0,175.5294118,326.1790378,39.7229571,0.327941432,3129570.368,4522764.427,10000000,37,119000000,5663032.095,4814191.116,10100000,51,114000000,7146145.5,4472547.608,10100000,20712,712,552,0.184992603,0.14294883,0,746,118.1,249.3612147,62181.01538,0,1,0,121.1282051,1740,29200,365,4,32,383342.4545,3835853,37114,10000000.0,10000000,10000000,Normal Traffic
65148,3,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,0,1,37.0,37,1120,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,148,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13513.51351,148.0,0.0,148,148,148,148.0,0.0,148,148,0,0.0,0.0,0,0,64,0,13513.51351,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS
443,6005412,9,375,194,0,41.66666667,69.8140387,1778,0,621.3333333,786.6024833,683.2170715,2.497747032,428958.0,1495286.657,5619328,3,6005412,750676.5,1969271.729,5619328,3,362868,72573.6,109772.9304,262761,216,204,132,1.498648219,0.999098813,0,1778,256.4375,542.3714556,294166.7958,0,1,0,273.5333333,375,8192,946,7,20,386081.0,386081,386081,5619328.0,5619328,5619328,Normal Traffic
59098,1,3,18,6,6,6.0,0.0,0,0,0.0,0.0,18000000.0,3000000.0,0.5,0.707106781,1,0,1,0.5,0.707106781,1,0,0,0.0,0.0,0,0,60,0,3000000.0,0.0,6,6,6.0,0.0,0.0,0,0,1,8.0,18,389,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,827987,3,26,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,14042.49101,9.661987447,118283.8571,308919.4152,818813,53,8763,4381.5,5694.330909,8408,355,827934,206983.5,407906.5458,818813,158,72,112,3.623245292,6.038742154,0,4380,1291.888889,1980.710254,3923213.111,0,1,0,1453.375,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
53997,3,2,37,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,0,1,34.0,37,946,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,99341904,7,354,354,0,50.57142857,133.7994234,7240,0,1932.5,2695.639126,120.2815682,0.130861192,8278492.0,28600000.0,99200000,1,99200000,16500000.0,40500000.0,99200000,1,113552,22710.4,44109.06141,101080,85,232,200,0.070463719,0.060397473,0,7240,853.5,1934.833197,3743579.5,0,0,1,919.1538462,354,274,235,1,32,1001.0,1001,1001,99200000.0,99200000,99200000,DoS
9485,48,1,2,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
36623,43,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,1,0.0,0,124,260,0,32,0.0,0,0,0.0,0,0,Normal Traffic
51000,3,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,30,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,4448726,4,160,42,38,40.0,2.309401077,80,70,75.0,5.773502692,103.4003892,1.798267639,635532.2857,1660997.237,4402116,3,4448591,1482863.667,2568349.312,4448538,4,4402304,1467434.667,2541665.337,4402297,3,80,80,0.899133819,0.899133819,38,80,55.33333333,19.05255888,363.0,0,0,0,62.25,160,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
31038,56,1,0,0,0,0.0,0.0,6,6,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,17857.14286,17857.14286,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
53,264,2,84,42,42,42.0,0.0,114,114,114.0,0.0,1181818.182,15151.51515,88.0,149.8232292,261,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,40,40,7575.757576,7575.757576,42,114,70.8,39.43602414,1555.2,0,0,0,88.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,90387759,18,1441,517,0,80.0555555556,139.8467531946,1430,0,319.9444444444,549.7859981764,79.6568039705,0.3982840199,2582507.4,10594337.7837596,44997955,1,90334744,5313808.47058824,14953087.9326334,45050334,1,90334704,5313806.11764706,14956422.4941998,45051034,1,372,396,0.1991420099,0.1991420099,0,1430,194.5945945946,409.193275405,167439.136636637,0,1,0,200.0,1441,8192,368,17,20,169767.0,286455,53079,44997605.0,44997955,44997255,Normal Traffic
53,95774085,2,101,51,50,50.5,0.707106781,124,108,116.0,11.3137085,3.476932199,0.041764951,31900000.0,55200000.0,95600000,573,95600000,95600000.0,0.0,95600000,95600000,95800000,95800000.0,0.0,95800000,95800000,64,64,0.020882476,0.020882476,50,124,76.8,36.23120202,1312.7,0,0,0,96.0,101,-1,-1,1,32,573.0,573,573,95600000.0,95600000,95600000,Normal Traffic
53,165,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1345454.545,24242.42424,55.0,92.66606714,162,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,64,64,12121.21212,12121.21212,32,79,50.8,25.7429602,662.7,0,0,0,63.5,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,714149,10,532,198,0,53.2,76.80538176,2313,0,595.1428571,914.4984834,6578.459117,23.80455619,44634.3125,54788.62832,155272,4,714149,79349.88889,62480.53169,171200,48,519793,86632.16667,90553.11988,191916,4,212,152,14.00268011,9.801876079,0,2313,261.0,611.2872628,373672.1176,0,1,0,276.3529412,532,8192,351,9,20,0.0,0,0,0.0,0,0,Normal Traffic
53,88913,2,64,32,32,32.0,0.0,125,125,125.0,0.0,3531.5420692137,44.98779706,29637.6666666667,51290.6479324773,88863,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,64,64,22.49389853,22.49389853,32,125,69.2,50.938197848,2594.7,0,0,0,86.5,64,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30983,2,94,47,47,47.0,0.0,103,103,103.0,0.0,9682.729239,129.1030565,10327.66667,17842.15823,30930,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,64,80,64.55152826,64.55152826,47,103,69.4,30.67246322,940.8,0,0,0,86.75,94,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,442,1,81,81,81,81.0,0.0,163,163,163.0,0.0,552036.1991,4524.886878,442.0,0.0,442,442,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,2262.443439,2262.443439,81,163,108.3333333,47.34272207,2241.333333,0,0,0,162.5,81,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,8070807,5,30,6,6,6.0,0.0,0,0,0.0,0.0,3.717100409,0.619516735,2017701.75,4034068.194,8068804,3,8070807,2017701.75,4034068.194,8068804,3,0,0.0,0.0,0,0,100,0,0.619516735,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,2003.0,2003,2003,8068804.0,8068804,8068804,DDoS
58724,273,2,12,6,6,6.0,0.0,0,0,0.0,0.0,43956.04396,7326.007326,273.0,0.0,273,273,273,273.0,0.0,273,273,0,0.0,0.0,0,0,40,0,7326.007326,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,123,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,68842711,79,4253,517,0,53.835443038,139.9699995677,4344,0,1629.75,1073.5559927764,2618.5197732844,2.7163369554,370122.102150538,1783045.57714476,10023250,0,65466224,839310.564102564,2721759.54174845,10240002,1,68625985,641364.345794393,2371694.9851302,10240185,2,2732,3464,1.1475434197,1.5687935357,0,4344,958.8617021277,1130.7184654684,1278524.2481511,0,1,0,963.9893048128,4253,29200,197,11,32,894012.333333333,4279974,216748,10017025.0,10023250,10002259,Normal Traffic
80,6001987,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.666445962,2000662.333,3444587.728,5978106,65,6001987,3000993.5,4210272.874,5978106,23881,0,0.0,0.0,0,0,104,40,0.499834471,0.16661149,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,65535,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,12669,3,26,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,917751.9931,710.3954535,1583.625,2634.226964,5868,50,6227,3113.5,4056.671604,5982,245,12555,2511.0,3185.318901,6163,184,72,132,236.7984845,473.596969,0,7300,1162.7,2258.94725,5102842.678,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,333603,29,871,308,0,30.0344827586,72.0384236554,1418,0,822.6923076923,632.2622094815,66729.0162258733,164.8666229021,6177.8333333333,14358.7518742679,69833,1,333603,11914.3928571429,23863.7143911766,83531,2,296494,11859.76,22124.4579863553,74498,1,948,840,86.9296738938,77.9369490083,0,1418,397.5178571429,586.4158930958,343883.599675325,0,1,0,404.7454545455,871,29200,357,7,32,0.0,0,0,0.0,0,0,Normal Traffic
54367,93,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,1,0.0,0,119,253,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,172,2,60,30,30,30.0,0.0,103,103,103.0,0.0,1546511.628,23255.81395,57.33333333,94.10809388,166,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,11627.90698,11627.90698,30,103,59.2,39.9837467,1598.7,0,0,0,74.0,60,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
9189,10182,15,19897,2896,0,1326.4666666667,1136.5702081681,0,0,0.0,0.0,1954134.74759379,2062.4631703005,509.1,1820.1955042479,8082,0,10182,727.2857142857,2161.722405454,8082,1,8296,1659.2,3705.6121896389,8288,0,496,208,1473.1879787861,589.2751915144,0,2896,904.4090909091,1122.9799921506,1261084.06277056,0,1,0,947.4761904762,19897,29200,362,10,32,0.0,0,0,0.0,0,0,Normal Traffic
53,196,2,46,23,23,23.0,0.0,23,23,23.0,0.0,469387.755102041,20408.1632653061,65.3333333333,112.2957404951,195,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,64,64,10204.0816326531,10204.0816326531,23,23,23.0,0.0,0.0,0,0,0,28.75,46,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
39821,58,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,1,0.0,0,60,251,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,263,2,74,37,37,37.0,0.0,102,102,102.0,0.0,1057034.221,15209.12548,87.66666667,112.1174979,214,0,0,0.0,0.0,0,0,49,49.0,0.0,49,49,40,40,7604.562738,7604.562738,37,102,63.0,35.60196624,1267.5,0,0,0,78.75,74,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,1834220,2,99,55,44,49.5,7.7781745931,118,72,95.0,32.5269119346,157.5601618127,2.1807634853,611406.666666667,967168.381750734,1727880,30145,1758025,1758025.0,0.0,1758025,1758025,1804075,1804075.0,0.0,1804075,1804075,52,52,1.0903817426,1.0903817426,44,118,68.8,29.2694379857,856.7,0,0,0,86.0,99,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,134088,1,42,42,42,42.0,0.0,123,123,123.0,0.0,1230.5351709325,14.9155778295,134088.0,0.0,134088,134088,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,7.4577889147,7.4577889147,42,123,69.0,46.7653718044,2187.0,0,0,0,103.5,42,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,5271478,8,387,206,0,48.375,76.2475994938,1639,0,753.3333333333,808.8732080287,930.8584802972,2.6558016556,405498.307692308,1328109.1447173,4821945,3,5271478,753068.285714286,1795754.02443855,4821945,3,269334,53866.8,72907.6396216473,138145,49,172,132,1.5176009461,1.1382007096,0,1639,327.1333333333,605.3700009872,366472.838095238,0,1,0,350.5,387,8192,229,7,20,0.0,0,0,0.0,0,0,Normal Traffic
80,110716420,19,1818,435,0,95.68421053,180.0330379,796,0,234.4705882,373.6238278,52.42221524,0.325155022,3163326.286,4511623.296,10100000,15,111000000,6149606.833,4640904.585,10100000,23604,111000000,6918301.938,4378858.814,10100000,1036,404,472,0.171609595,0.153545427,0,796,156.8648649,289.3978578,83751.12012,0,1,0,161.2222222,1818,8192,294,17,20,488836.5455,4458977,23500,9574156.455,10100000,5404914,Normal Traffic
53,108767,1,44,44,44,44.0,0.0,94,94,94.0,0.0,1268.767181,18.38793016,108767.0,0.0,108767,108767,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,9.193965081,9.193965081,44,94,60.66666667,28.86751346,833.3333333,0,0,0,91.0,44,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,96513,2,80,40,40,40.0,0.0,96,96,96.0,0.0,2818.273186,41.44519391,32171.0,55717.47642,96508,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,64,64,20.72259696,20.72259696,40,96,62.4,30.67246322,940.8,0,0,0,78.0,80,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
50609,3,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,135,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,10253952,7,3518,2950,0,502.5714286,1095.775503,2186,0,525.4,832.1587989,855.4750403,1.657897365,640872.0,2495867.607,9999231,2,254718,42453.0,73051.43959,188021,152,10200000,1135698.889,3324202.021,9999233,3,232,328,0.682663621,0.975233744,0,2950,487.3333333,897.3932183,805314.5882,0,1,0,516.0,3518,29200,71,3,32,254718.0,254718,254718,9999231.0,9999231,9999231,Normal Traffic
53,54608,2,84,42,42,42.0,0.0,102,102,102.0,0.0,5273.952534,73.24934076,18202.66667,31523.61341,54603,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,40,40,36.62467038,36.62467038,42,102,66.0,32.86335345,1080.0,0,0,0,82.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
44316,57,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7192982456,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17543.8596491228,17543.8596491228,0,0,0.0,0.0,0.0,0,0,1,0.0,0,913,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,64209,3,436,436,0,145.3333333,251.7247174,859,0,214.75,429.5,20168.5122,109.0189849,10701.5,11713.54025,23487,1,40091,20045.5,4784.991588,23429,16662,40896,13632.0,23066.99866,40265,1,72,92,46.72242209,62.29656279,0,859,161.875,320.3455445,102621.2679,0,1,0,185.0,436,8192,31,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,70039,1,48,48,48,48.0,0.0,157,157,157.0,0.0,2926.940704,28.55551907,70039.0,0.0,70039,70039,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,32,14.27775953,14.27775953,48,157,84.33333333,62.93117934,3960.333333,0,0,0,126.5,48,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
42444,11782716,6,3525,2077,0,587.5,931.6324919,634,0,158.5,317.0,352.9746452,0.848700758,1309190.667,2634739.393,6776843,18,11800000,2356543.2,3286628.441,6776843,18,6778457,2259485.667,3913310.148,6778187,26,208,128,0.509220455,0.339480303,0,2077,378.0909091,723.8859654,524010.8909,0,1,0,415.9,3525,29200,284,2,32,825.0,825,825,6776843.0,6776843,6776843,Normal Traffic
56902,3,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,0,1,37.0,37,975,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,208,2,37,37,0,18.5,26.1629509039,0,0,0.0,0.0,177884.615384615,14423.0769230769,104.0,19.7989898732,118,90,90,90.0,0.0,90,90,0,0.0,0.0,0,0,64,32,9615.3846153846,4807.6923076923,0,37,18.5,21.36195996,456.3333333333,0,0,1,24.6666666667,37,1210,1210,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,31398,2,116,58,58,58.0,0.0,114,114,114.0,0.0,10956.1118542582,127.3966494681,10466.0,18122.4475995932,31392,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,63.6983247341,63.6983247341,58,114,80.4,30.6724632203,940.8,0,0,0,100.5,116,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,35950,2,64,32,32,32.0,0.0,60,60,60.0,0.0,5118.21975,111.2656467,11983.33333,20751.4121,35945,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,80,40,55.63282337,55.63282337,32,60,43.2,15.33623161,235.2,0,0,0,54.0,64,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
80,83600352,8,358,358,0,44.75,126.5721138,4344,0,1656.428571,1757.579003,142.9778669,0.179425082,5971453.714,22300000.0,83500000,1,83500000,11900000.0,31500000.0,83500000,1,143547,23924.5,52731.16687,131128,48,264,232,0.095693377,0.083731705,0,4344,747.0625,1388.988095,1929287.929,0,0,1,796.8666667,358,251,235,1,32,1987.0,1987,1987,83500000.0,83500000,83500000,DoS
443,146946,9,516,188,0,57.33333333,77.39024486,1430,0,566.125,678.5397004,34332.33977,115.6887564,9184.125,13622.57956,36997,1,146946,18368.25,14687.01603,37851,48,109708,15672.57143,26764.21243,61025,1,192,172,61.24698869,54.44176772,0,1430,280.2777778,511.6518584,261787.6242,0,1,0,296.7647059,516,8192,343,8,20,0.0,0,0,0.0,0,0,Normal Traffic
59453,3322,2,12,6,6,6.0,0.0,6,6,6.0,0.0,5418.422637,903.0704395,1661.0,2329.209737,3308,14,3322,3322.0,0.0,3322,3322,0,0.0,0.0,0,0,40,20,602.0469597,301.0234798,6,6,6.0,0.0,0.0,0,0,1,8.0,12,115,16425,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,29864,2,58,29,29,29.0,0.0,117,117,117.0,0.0,9777.65872,133.9405304,9954.666667,17235.06024,29856,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,64,66.9702652,66.9702652,29,117,64.2,48.19958506,2323.2,0,0,0,80.25,58,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,89143,2,12,6,6,6.0,0.0,6,6,6.0,0.0,201.9227533,33.65379222,44571.5,62965.73754,89095,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,40,20,22.43586148,11.21793074,6,6,6.0,0.0,0.0,0,0,1,8.0,12,65535,40921,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30918,1,41,41,41,41.0,0.0,105,105,105.0,0.0,4722.1683161912,64.6872372081,30918.0,0.0,30918,30918,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,32.343618604,32.343618604,41,105,62.3333333333,36.9504172281,1365.3333333333,0,0,0,93.5,41,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,278,2,56,28,28,28.0,0.0,284,284,284.0,0.0,2244604.317,14388.48921,92.66666667,149.2860788,265,3,3,3.0,0.0,3,3,10,10.0,0.0,10,10,40,40,7194.244604,7194.244604,28,284,130.4,140.2169747,19660.8,0,0,0,163.0,56,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,95175,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.01392172,95175.0,0.0,95175,95175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10.50696086,10.50696086,0,0,0.0,0.0,0.0,0,0,1,0.0,0,304,254,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,345514,2,12,6,6,6.0,0.0,0,0,0.0,0.0,34.73086474,5.788477457,345514.0,0.0,345514,345514,345514,345514.0,0.0,345514,345514,0,0.0,0.0,0,0,40,0,5.788477457,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,64240,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
49346,43,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,1,0.0,0,349,252,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5497803,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.727563356,1832601.0,3141413.487,5459928,154,5497803,2748901.5,3833970.444,5459928,37875,0,0.0,0.0,0,0,104,40,0.545672517,0.181890839,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Normal Traffic
898,66,1,2,2,2,2.0,0.0,6,6,6.0,0.0,121212.1212,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,15151.51515,15151.51515,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,81427,2,90,45,45,45.0,0.0,73,73,73.0,0.0,2898.301546,49.12375502,27142.33333,47006.70422,81421,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,24.56187751,24.56187751,45,73,56.2,15.33623161,235.2,0,0,0,70.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,6728648,10,360,203,0,36.0,70.77821385,1612,0,872.8571429,740.2538818,961.5601827,2.526510526,420540.5,1580458.656,6344837,2,6728648,747627.5556,2099616.425,6344837,2,330426,55071.0,92887.86466,225411,62,328,232,1.486182663,1.040327864,0,1612,359.4444444,611.3366476,373732.4967,0,1,0,380.5882353,360,29200,229,3,32,383809.0,383809,383809,6344837.0,6344837,6344837,Normal Traffic
443,115355277,28,860,371,0,30.71428571,78.53466191,4380,0,927.9642857,1139.529223,232.6985007,0.485456768,2097368.673,4038241.212,10000000,4,115000000,4272417.667,4949425.386,10000000,4,111000000,4097587.815,5018557.061,10000000,50,572,704,0.242728384,0.242728384,0,4380,470.9298246,913.4246169,834344.5307,0,1,0,479.3392857,860,8192,980,27,20,55188.27273,262159,34216,10000000.0,10000000,9999393,Normal Traffic
80,26,2,12,6,6,6.0,0.0,0,0,0.0,0.0,461538.461538462,76923.0769230769,26.0,0.0,26,26,26,26.0,0.0,26,26,0,0.0,0.0,0,0,40,0,76923.0769230769,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,63811,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,61162280,18,778,459,0,43.22222222,116.361281,1448,0,385.6666667,591.4544623,107.3046983,0.539548231,1911321.25,3957887.772,10000000,9,61200000,3597781.176,4921918.631,10100000,81,61100000,4365089.929,5128376.03,10100000,44,584,488,0.294299035,0.245249196,0,1448,193.0294118,430.8375554,185620.9991,0,1,0,198.8787879,778,29200,114,3,32,109765.0,404058,50770,10000000.0,10000000,9996159,Normal Traffic
443,5943069,7,635,517,0,90.71428571,190.7072051,168,0,42.0,84.0,135.1153756,1.850895556,594306.9,1764128.845,5611358,3,5943069,990511.5,2295878.08,5673783,3,308168,102722.6667,157323.1719,283864,259,232,136,1.177842626,0.673052929,0,517,66.91666667,150.8487854,22755.35606,0,1,0,73.0,635,29200,939,3,32,331708.0,331708,331708,5611358.0,5611358,5611358,Normal Traffic
58978,38,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,78947.36842,19.0,25.45584412,37,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,32,64,26315.78947,52631.57895,0,0,0.0,0.0,0.0,0,0,1,0.0,0,235,251,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24525,2,82,41,41,41.0,0.0,103,103,103.0,0.0,11743.11927,163.0988787,8175.0,14114.49918,24473,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,40,40,81.54943935,81.54943935,41,103,65.8,33.95879857,1153.2,0,0,0,82.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
